timestamp,ph,turbidez_ntu,oxigenio_dissolvido,temperatura_c,bateria_v,label_classificacao
2025-05-22 12:00:00,6.88,15.99,6.5,29.22,12.9,0
2025-05-22 13:00:00,7.02,29.81,7.2,28.85,12.98,0
2025-05-22 14:00:00,7.14,2.31,6.81,28.62,12.99,0
2025-05-22 15:00:00,6.74,16.54,6.43,26.9,13.59,0
2025-05-22 16:00:00,6.87,9.58,4.94,28.21,13.47,0
2025-05-22 17:00:00,6.89,18.04,7.0,29.17,12.81,0
2025-05-22 18:00:00,6.83,1.98,5.91,27.64,13.29,0
2025-05-22 19:00:00,6.79,26.23,6.93,27.69,11.9,0
2025-05-22 20:00:00,6.87,22.9,6.75,27.29,11.96,0
2025-05-22 21:00:00,6.42,34.06,6.4,27.57,11.72,0
2025-05-22 22:00:00,6.9,11.52,6.98,26.84,11.95,0
2025-05-22 23:00:00,6.82,26.94,6.76,28.04,11.82,0
2025-05-23 00:00:00,6.77,53.59,6.66,27.52,11.75,0
2025-05-23 01:00:00,7.11,12.99,5.64,25.79,11.78,0
2025-05-23 02:00:00,6.7,4.63,6.52,31.9,11.61,0
2025-05-23 03:00:00,6.74,25.78,5.88,26.44,11.69,0
2025-05-23 04:00:00,7.1,12.08,5.95,27.8,11.69,0
2025-05-23 05:00:00,6.68,6.53,6.32,28.09,11.86,0
2025-05-23 06:00:00,6.72,7.78,7.23,27.2,12.81,0
2025-05-23 07:00:00,6.78,3.96,6.68,27.87,13.39,0
2025-05-23 08:00:00,6.93,6.55,6.72,26.77,13.6,0
2025-05-23 09:00:00,6.83,21.68,6.89,29.09,13.12,0
2025-05-23 10:00:00,6.61,22.27,6.06,27.97,13.59,0
2025-05-23 11:00:00,6.72,8.48,5.71,29.08,12.91,0
2025-05-23 12:00:00,0.0,0.0,5.62,30.2,10.38,2
2025-05-23 13:00:00,0.0,0.0,6.62,27.58,10.36,2
2025-05-23 14:00:00,0.0,0.0,6.99,29.16,9.55,2
2025-05-23 15:00:00,0.0,0.0,6.96,30.3,9.38,2
2025-05-23 16:00:00,0.0,0.0,6.08,27.81,10.16,2
2025-05-23 17:00:00,0.0,0.0,7.18,29.04,9.34,2
2025-05-23 18:00:00,0.0,0.0,7.52,27.3,9.78,2
2025-05-23 19:00:00,0.0,0.0,6.8,29.8,9.17,2
2025-05-23 20:00:00,0.0,0.0,7.24,27.25,9.58,2
2025-05-23 21:00:00,0.0,0.0,6.94,29.05,9.12,2
2025-05-23 22:00:00,6.87,4.95,6.39,29.49,11.69,0
2025-05-23 23:00:00,7.0,5.42,6.17,26.23,11.9,0
2025-05-24 00:00:00,6.88,42.74,5.69,27.0,11.89,0
2025-05-24 01:00:00,6.79,39.08,6.28,26.94,11.76,0
2025-05-24 02:00:00,7.14,4.75,6.38,29.62,11.64,0
2025-05-24 03:00:00,6.93,8.27,6.39,26.24,11.77,0
2025-05-24 04:00:00,6.89,15.69,6.44,28.49,11.74,0
2025-05-24 05:00:00,6.61,25.02,5.35,29.09,11.69,0
2025-05-24 06:00:00,6.61,11.33,6.89,28.25,13.01,0
2025-05-24 07:00:00,6.84,10.22,6.95,29.91,13.46,0
2025-05-24 08:00:00,6.82,35.87,6.69,25.11,13.13,0
2025-05-24 09:00:00,6.71,8.97,5.92,28.91,12.94,0
2025-05-24 10:00:00,6.82,12.91,6.68,27.73,13.08,0
2025-05-24 11:00:00,7.04,23.31,6.51,25.74,13.0,0
2025-05-24 12:00:00,6.9,24.03,6.74,26.38,12.98,0
2025-05-24 13:00:00,6.63,22.29,7.28,30.35,13.03,0
2025-05-24 14:00:00,6.78,21.34,6.41,28.95,12.94,0
2025-05-24 15:00:00,6.68,19.38,6.59,29.2,13.33,0
2025-05-24 16:00:00,6.74,13.57,6.07,29.44,13.26,0
2025-05-24 17:00:00,6.74,30.92,6.96,25.96,13.32,0
2025-05-24 18:00:00,6.73,24.92,6.85,28.37,13.07,0
2025-05-24 19:00:00,6.61,9.98,6.61,29.65,11.69,0
2025-05-24 20:00:00,6.78,13.14,5.97,27.4,11.95,0
2025-05-24 21:00:00,6.72,5.36,6.16,30.04,11.77,0
2025-05-24 22:00:00,6.36,11.15,5.58,27.08,11.89,0
2025-05-24 23:00:00,7.11,6.05,6.15,28.19,11.79,0
2025-05-25 00:00:00,6.96,31.51,6.85,28.6,11.87,0
2025-05-25 01:00:00,6.74,73.77,6.7,29.13,11.68,0
2025-05-25 02:00:00,6.8,5.59,6.58,27.57,11.64,0
2025-05-25 03:00:00,6.62,14.25,7.24,29.52,11.7,0
2025-05-25 04:00:00,7.05,12.49,6.65,28.64,11.93,0
2025-05-25 05:00:00,7.08,1.72,6.21,25.54,11.89,0
2025-05-25 06:00:00,6.82,9.3,6.15,30.75,13.54,0
2025-05-25 07:00:00,6.95,52.19,6.38,26.56,13.15,0
2025-05-25 08:00:00,6.83,18.34,6.27,30.88,13.55,0
2025-05-25 09:00:00,6.6,14.43,6.98,27.76,13.11,0
2025-05-25 10:00:00,6.74,6.14,6.71,27.48,13.56,0
2025-05-25 11:00:00,6.82,28.59,6.34,28.6,13.54,0
2025-05-25 12:00:00,6.73,10.79,6.36,26.95,13.33,0
2025-05-25 13:00:00,6.77,8.81,6.85,25.17,12.81,0
2025-05-25 14:00:00,6.79,26.6,7.01,27.84,13.12,0
2025-05-25 15:00:00,6.79,14.34,5.58,28.56,13.53,0
2025-05-25 16:00:00,6.81,7.02,6.41,30.31,13.51,0
2025-05-25 17:00:00,6.64,28.16,6.55,26.21,12.95,0
2025-05-25 18:00:00,6.69,17.86,6.77,28.87,13.12,0
2025-05-25 19:00:00,6.61,28.39,6.56,27.84,11.67,0
2025-05-25 20:00:00,6.95,14.91,6.7,28.05,11.77,0
2025-05-25 21:00:00,6.48,77.51,6.38,29.46,11.66,0
2025-05-25 22:00:00,6.97,3.31,6.1,27.23,11.67,0
2025-05-25 23:00:00,7.01,71.8,6.89,28.25,11.64,0
2025-05-26 00:00:00,6.75,10.02,6.91,29.63,11.95,0
2025-05-26 01:00:00,6.41,3.51,6.83,29.54,11.94,0
2025-05-26 02:00:00,6.75,19.14,6.91,26.17,11.97,0
2025-05-26 03:00:00,6.79,35.73,6.01,27.08,11.63,0
2025-05-26 04:00:00,6.65,22.14,6.25,27.78,11.81,0
2025-05-26 05:00:00,6.72,2.73,7.06,29.22,11.97,0
2025-05-26 06:00:00,7.03,3.1,6.68,27.62,13.06,0
2025-05-26 07:00:00,6.9,3.85,6.53,28.12,13.08,0
2025-05-26 08:00:00,6.66,9.25,6.37,29.88,13.45,0
2025-05-26 09:00:00,6.56,4.51,7.13,27.49,13.39,0
2025-05-26 10:00:00,6.75,13.08,5.61,30.21,13.35,0
2025-05-26 11:00:00,6.77,2.2,6.65,25.59,12.82,0
2025-05-26 12:00:00,6.87,13.79,6.47,27.41,13.53,0
2025-05-26 13:00:00,6.72,21.28,5.87,25.95,12.97,0
2025-05-26 14:00:00,6.88,35.68,7.31,28.18,13.3,0
2025-05-26 15:00:00,7.09,18.89,5.15,29.13,12.85,0
2025-05-26 16:00:00,6.92,41.01,6.56,27.76,12.87,0
2025-05-26 17:00:00,6.79,18.91,6.76,27.29,12.81,0
2025-05-26 18:00:00,6.77,5.23,6.01,25.96,13.25,0
2025-05-26 19:00:00,6.75,12.01,6.64,30.52,11.75,0
2025-05-26 20:00:00,6.98,8.84,6.39,27.97,11.98,0
2025-05-26 21:00:00,6.71,16.99,6.99,27.32,11.88,0
2025-05-26 22:00:00,6.81,1.55,8.26,30.34,11.66,0
2025-05-26 23:00:00,6.81,38.48,6.67,27.47,11.96,0
2025-05-27 00:00:00,6.72,25.82,6.8,26.63,11.91,0
2025-05-27 01:00:00,6.59,15.91,6.01,26.93,11.83,0
2025-05-27 02:00:00,6.85,74.91,6.61,26.71,11.66,0
2025-05-27 03:00:00,6.79,51.84,6.31,26.4,11.9,0
2025-05-27 04:00:00,6.88,24.08,6.89,26.96,11.6,0
2025-05-27 05:00:00,6.72,16.42,5.79,31.62,11.86,0
2025-05-27 06:00:00,6.98,13.02,5.96,26.28,13.11,0
2025-05-27 07:00:00,6.67,12.23,7.09,25.76,12.9,0
2025-05-27 08:00:00,7.06,8.59,6.6,28.42,13.34,0
2025-05-27 09:00:00,6.54,8.64,7.16,27.89,12.99,0
2025-05-27 10:00:00,6.87,15.2,6.68,28.99,13.3,0
2025-05-27 11:00:00,6.87,33.87,6.75,27.17,12.98,0
2025-05-27 12:00:00,6.68,15.06,6.35,26.7,13.11,0
2025-05-27 13:00:00,6.86,4.29,6.4,30.51,13.49,0
2025-05-27 14:00:00,6.99,12.49,6.98,25.58,13.39,0
2025-05-27 15:00:00,6.47,6.63,6.43,28.54,12.92,0
2025-05-27 16:00:00,6.88,45.37,7.09,29.04,13.29,0
2025-05-27 17:00:00,6.43,1.71,6.45,29.23,13.3,0
2025-05-27 18:00:00,6.66,16.25,5.91,27.54,12.87,0
2025-05-27 19:00:00,7.04,6.03,5.86,26.13,11.81,0
2025-05-27 20:00:00,6.71,13.01,6.41,30.25,11.9,0
2025-05-27 21:00:00,6.62,16.05,6.96,27.33,11.81,0
2025-05-27 22:00:00,6.77,29.59,6.17,30.29,11.69,0
2025-05-27 23:00:00,7.11,11.23,6.87,28.55,11.94,0
2025-05-28 00:00:00,6.53,15.68,6.55,27.27,11.95,0
2025-05-28 01:00:00,6.64,38.68,6.8,28.59,11.89,0
2025-05-28 02:00:00,7.02,38.61,6.36,29.73,11.62,0
2025-05-28 03:00:00,7.08,62.99,6.59,28.12,11.7,0
2025-05-28 04:00:00,6.78,7.07,6.97,26.89,11.99,0
2025-05-28 05:00:00,6.61,63.67,6.49,25.32,11.84,0
2025-05-28 06:00:00,7.11,12.37,6.24,27.36,13.01,0
2025-05-28 07:00:00,7.04,44.38,5.59,29.21,13.31,0
2025-05-28 08:00:00,6.9,28.71,6.77,26.48,13.17,0
2025-05-28 09:00:00,6.68,10.73,6.11,29.02,13.57,0
2025-05-28 10:00:00,6.79,55.26,6.24,28.04,12.98,0
2025-05-28 11:00:00,6.78,41.18,5.96,29.12,13.27,0
2025-05-28 12:00:00,6.85,5.03,6.38,24.49,13.36,0
2025-05-28 13:00:00,7.02,11.48,7.55,25.87,13.46,0
2025-05-28 14:00:00,6.93,26.03,6.68,27.31,13.13,0
2025-05-28 15:00:00,6.64,4.2,6.18,30.8,13.35,0
2025-05-28 16:00:00,7.01,14.75,6.27,26.87,13.04,0
2025-05-28 17:00:00,6.85,33.89,5.78,27.81,13.15,0
2025-05-28 18:00:00,6.9,14.74,5.93,31.23,13.52,0
2025-05-28 19:00:00,7.02,18.92,5.86,28.64,11.62,0
2025-05-28 20:00:00,6.63,32.12,6.64,29.29,11.71,0
2025-05-28 21:00:00,6.79,22.2,6.72,27.04,11.85,0
2025-05-28 22:00:00,6.72,14.65,6.54,29.77,11.67,0
2025-05-28 23:00:00,6.56,43.91,6.68,30.0,11.99,0
2025-05-29 00:00:00,6.85,17.49,6.12,28.75,11.96,0
2025-05-29 01:00:00,7.18,16.07,5.93,27.87,11.74,0
2025-05-29 02:00:00,6.52,43.37,5.92,28.84,11.88,0
2025-05-29 03:00:00,6.8,22.84,5.9,25.56,11.62,0
2025-05-29 04:00:00,6.9,6.24,6.68,29.63,11.83,0
2025-05-29 05:00:00,6.82,6.99,7.51,26.73,11.83,0
2025-05-29 06:00:00,6.78,8.81,5.98,27.58,13.34,0
2025-05-29 07:00:00,6.61,33.19,6.33,29.98,13.41,0
2025-05-29 08:00:00,6.83,30.74,6.6,29.65,13.18,0
2025-05-29 09:00:00,6.69,18.65,6.36,25.57,12.97,0
2025-05-29 10:00:00,6.47,7.08,6.67,26.58,13.42,0
2025-05-29 11:00:00,6.98,12.12,6.21,28.96,13.06,0
2025-05-29 12:00:00,6.94,40.43,6.16,25.39,12.94,0
2025-05-29 13:00:00,6.81,14.36,6.41,30.13,13.31,0
2025-05-29 14:00:00,6.83,13.89,6.66,28.18,12.87,0
2025-05-29 15:00:00,6.96,9.43,7.14,30.12,13.58,0
2025-05-29 16:00:00,6.83,33.93,6.69,26.88,13.31,0
2025-05-29 17:00:00,6.94,8.25,6.37,27.02,13.59,0
2025-05-29 18:00:00,6.76,27.81,6.92,29.55,13.07,0
2025-05-29 19:00:00,7.0,10.84,7.0,27.56,11.61,0
2025-05-29 20:00:00,6.85,24.17,6.35,26.14,11.94,0
2025-05-29 21:00:00,6.83,20.03,6.43,28.84,11.98,0
2025-05-29 22:00:00,6.61,15.44,6.29,25.61,11.99,0
2025-05-29 23:00:00,6.84,12.46,6.91,30.16,11.81,0
2025-05-30 00:00:00,6.68,21.59,6.54,28.28,11.97,0
2025-05-30 01:00:00,6.7,19.87,5.8,26.67,11.8,0
2025-05-30 02:00:00,6.68,9.84,6.7,29.72,11.87,0
2025-05-30 03:00:00,6.64,36.62,7.24,29.74,11.87,0
2025-05-30 04:00:00,7.12,31.22,7.28,28.01,11.75,0
2025-05-30 05:00:00,7.0,7.22,6.26,31.41,11.93,0
2025-05-30 06:00:00,7.09,8.02,6.15,31.38,13.41,0
2025-05-30 07:00:00,6.62,2.49,7.45,28.49,13.27,0
2025-05-30 08:00:00,6.81,29.09,7.28,29.6,13.53,0
2025-05-30 09:00:00,6.61,12.91,6.73,29.96,13.09,0
2025-05-30 10:00:00,6.7,16.37,5.64,26.3,13.59,0
2025-05-30 11:00:00,6.66,7.76,6.2,28.43,13.26,0
2025-05-30 12:00:00,6.99,16.4,5.95,26.98,13.58,0
2025-05-30 13:00:00,6.74,20.71,7.41,26.77,12.82,0
2025-05-30 14:00:00,6.96,4.78,5.74,28.18,13.38,0
2025-05-30 15:00:00,6.89,20.38,7.4,28.3,13.45,0
2025-05-30 16:00:00,7.15,19.59,6.45,25.58,12.84,0
2025-05-30 17:00:00,6.58,41.99,5.9,28.52,13.26,0
2025-05-30 18:00:00,6.99,21.31,6.99,27.62,13.44,0
2025-05-30 19:00:00,6.97,7.01,6.81,30.1,11.78,0
2025-05-30 20:00:00,6.65,7.58,5.87,29.74,11.97,0
2025-05-30 21:00:00,6.95,19.4,6.49,26.72,11.72,0
2025-05-30 22:00:00,6.85,12.59,7.19,29.97,11.98,0
2025-05-30 23:00:00,6.77,27.56,6.3,28.8,11.67,0
2025-05-31 00:00:00,6.68,4.58,7.34,27.67,11.98,0
2025-05-31 01:00:00,6.69,29.98,6.13,27.23,11.95,0
2025-05-31 02:00:00,7.11,18.91,5.69,26.28,11.89,0
2025-05-31 03:00:00,6.8,42.71,6.52,26.17,11.75,0
2025-05-31 04:00:00,6.92,15.08,5.77,25.26,11.61,0
2025-05-31 05:00:00,6.68,7.28,6.56,28.03,11.95,0
2025-05-31 06:00:00,6.68,6.63,6.5,24.91,12.91,0
2025-05-31 07:00:00,6.96,21.31,6.12,26.7,13.1,0
2025-05-31 08:00:00,6.6,5.42,7.44,28.99,13.47,0
2025-05-31 09:00:00,6.74,63.29,6.5,30.24,13.17,0
2025-05-31 10:00:00,6.81,14.62,6.93,26.28,13.06,0
2025-05-31 11:00:00,6.82,45.83,6.96,28.91,13.25,0
2025-05-31 12:00:00,6.77,3.31,7.38,27.54,13.01,0
2025-05-31 13:00:00,6.86,0.96,5.9,27.23,13.12,0
2025-05-31 14:00:00,6.9,8.87,5.62,28.23,13.07,0
2025-05-31 15:00:00,6.91,22.32,7.36,27.02,13.44,0
2025-05-31 16:00:00,6.65,18.08,6.79,27.87,13.54,0
2025-05-31 17:00:00,6.76,10.1,6.56,28.11,13.41,0
2025-05-31 18:00:00,6.98,22.08,6.43,29.74,13.15,0
2025-05-31 19:00:00,6.93,13.56,6.34,30.07,11.8,0
2025-05-31 20:00:00,6.59,5.59,6.93,27.1,11.95,0
2025-05-31 21:00:00,6.85,50.52,5.78,27.6,11.7,0
2025-05-31 22:00:00,6.5,0.86,6.74,29.21,11.76,0
2025-05-31 23:00:00,6.81,20.08,7.02,27.73,11.64,0
2025-06-01 00:00:00,7.08,17.22,6.87,29.07,11.92,0
2025-06-01 01:00:00,6.66,17.57,6.46,29.35,11.7,0
2025-06-01 02:00:00,6.67,34.48,6.5,29.53,11.73,0
2025-06-01 03:00:00,6.91,6.45,7.14,28.13,11.89,0
2025-06-01 04:00:00,6.57,6.14,6.79,26.25,11.73,0
2025-06-01 05:00:00,6.71,34.55,7.38,27.75,11.63,0
2025-06-01 06:00:00,6.89,25.76,5.63,27.24,13.53,0
2025-06-01 07:00:00,6.7,44.09,6.95,29.17,13.38,0
2025-06-01 08:00:00,6.76,14.1,6.09,30.29,12.84,0
2025-06-01 09:00:00,6.91,13.74,6.46,30.33,13.5,0
2025-06-01 10:00:00,6.86,32.05,7.19,29.33,13.33,0
2025-06-01 11:00:00,6.84,39.94,6.0,26.6,13.05,0
2025-06-01 12:00:00,6.75,5.66,7.56,30.1,12.95,0
2025-06-01 13:00:00,6.86,61.0,7.05,28.64,12.89,0
2025-06-01 14:00:00,6.78,11.42,6.79,26.76,12.84,0
2025-06-01 15:00:00,6.87,19.94,6.03,29.29,13.4,0
2025-06-01 16:00:00,6.73,25.47,6.41,27.67,12.99,0
2025-06-01 17:00:00,6.77,35.14,6.32,25.08,12.82,0
2025-06-01 18:00:00,6.65,28.46,5.88,26.53,13.12,0
2025-06-01 19:00:00,6.79,17.88,7.05,27.9,11.81,0
2025-06-01 20:00:00,6.68,28.26,6.3,27.84,11.93,0
2025-06-01 21:00:00,6.63,12.5,6.41,26.4,11.98,0
2025-06-01 22:00:00,6.84,10.57,6.44,29.13,11.92,0
2025-06-01 23:00:00,6.83,17.43,6.39,28.78,11.73,0
2025-06-02 00:00:00,6.92,38.52,6.77,25.85,11.97,0
2025-06-02 01:00:00,6.74,25.05,6.19,31.95,11.78,0
2025-06-02 02:00:00,6.86,11.66,7.01,26.18,11.94,0
2025-06-02 03:00:00,6.88,15.8,6.2,27.31,11.92,0
2025-06-02 04:00:00,6.87,33.19,6.49,28.56,11.84,0
2025-06-02 05:00:00,6.68,20.66,5.85,27.32,11.96,0
2025-06-02 06:00:00,6.82,18.82,7.04,30.18,12.94,0
2025-06-02 07:00:00,6.85,19.14,7.16,27.74,13.08,0
2025-06-02 08:00:00,6.8,5.96,6.86,26.62,13.06,0
2025-06-02 09:00:00,6.49,2.74,6.59,28.92,13.4,0
2025-06-02 10:00:00,6.82,35.9,6.48,23.65,12.86,0
2025-06-02 11:00:00,7.13,17.33,5.72,28.8,13.49,0
2025-06-02 12:00:00,6.75,19.53,5.82,29.93,13.45,0
2025-06-02 13:00:00,6.69,11.98,6.88,24.54,13.41,0
2025-06-02 14:00:00,6.86,44.6,6.41,27.39,13.05,0
2025-06-02 15:00:00,6.85,11.12,5.82,25.53,13.46,0
2025-06-02 16:00:00,6.98,13.46,5.8,28.02,12.95,0
2025-06-02 17:00:00,6.61,35.4,6.82,31.37,12.9,0
2025-06-02 18:00:00,6.91,11.44,6.94,28.34,12.84,0
2025-06-02 19:00:00,6.89,19.75,5.73,27.67,11.62,0
2025-06-02 20:00:00,6.78,4.85,6.58,23.76,11.88,0
2025-06-02 21:00:00,6.85,7.85,6.69,26.34,11.63,0
2025-06-02 22:00:00,6.95,4.12,6.21,27.8,11.89,0
2025-06-02 23:00:00,6.93,17.99,7.12,28.14,11.64,0
2025-06-03 00:00:00,6.63,18.88,6.33,28.51,11.64,0
2025-06-03 01:00:00,6.92,19.74,5.64,29.15,11.63,0
2025-06-03 02:00:00,6.79,13.85,6.4,26.64,11.8,0
2025-06-03 03:00:00,6.81,14.45,7.18,28.06,11.65,0
2025-06-03 04:00:00,0.0,0.0,6.33,27.26,9.47,2
2025-06-03 05:00:00,0.0,0.0,5.98,26.59,10.37,2
2025-06-03 06:00:00,0.0,0.0,6.81,26.69,9.6,2
2025-06-03 07:00:00,0.0,0.0,6.63,28.81,9.95,2
2025-06-03 08:00:00,0.0,0.0,6.5,24.15,9.64,2
2025-06-03 09:00:00,0.0,0.0,6.74,25.22,9.64,2
2025-06-03 10:00:00,0.0,0.0,6.15,32.75,9.82,2
2025-06-03 11:00:00,0.0,0.0,6.2,27.0,9.53,2
2025-06-03 12:00:00,0.0,0.0,6.86,30.2,10.19,2
2025-06-03 13:00:00,0.0,0.0,6.02,27.9,9.95,2
2025-06-03 14:00:00,7.17,16.91,7.31,27.16,13.01,0
2025-06-03 15:00:00,6.84,76.58,7.11,28.99,13.47,0
2025-06-03 16:00:00,6.99,14.1,5.93,28.12,12.95,0
2025-06-03 17:00:00,6.78,21.63,7.24,27.73,13.45,0
2025-06-03 18:00:00,6.88,20.98,6.58,27.93,13.44,0
2025-06-03 19:00:00,6.93,12.66,7.19,28.59,11.8,0
2025-06-03 20:00:00,6.98,22.68,6.57,26.97,11.91,0
2025-06-03 21:00:00,6.96,4.41,6.41,27.28,11.91,0
2025-06-03 22:00:00,6.93,14.47,6.36,26.53,11.81,0
2025-06-03 23:00:00,6.75,7.68,5.28,26.19,12.0,0
2025-06-04 00:00:00,6.71,23.09,6.96,30.78,11.79,0
2025-06-04 01:00:00,6.85,3.71,6.15,26.64,11.62,0
2025-06-04 02:00:00,6.94,26.7,6.98,29.5,11.94,0
2025-06-04 03:00:00,6.77,0.74,7.34,27.47,11.77,0
2025-06-04 04:00:00,6.96,22.03,6.21,28.81,11.62,0
2025-06-04 05:00:00,7.02,6.58,6.18,28.0,11.66,0
2025-06-04 06:00:00,6.66,10.13,7.0,25.31,13.48,0
2025-06-04 07:00:00,6.67,13.9,6.27,28.04,13.46,0
2025-06-04 08:00:00,6.78,45.94,7.16,28.91,13.05,0
2025-06-04 09:00:00,6.85,6.5,6.15,26.57,13.51,0
2025-06-04 10:00:00,6.72,16.31,7.22,31.48,13.55,0
2025-06-04 11:00:00,7.0,37.61,6.35,29.22,13.2,0
2025-06-04 12:00:00,6.86,16.88,6.67,29.23,13.08,0
2025-06-04 13:00:00,6.06,120.2,6.99,29.39,13.13,1
2025-06-04 14:00:00,5.86,90.77,6.76,24.5,13.07,1
2025-06-04 15:00:00,5.75,132.05,7.04,29.06,12.97,1
2025-06-04 16:00:00,5.97,137.29,5.77,31.41,13.29,1
2025-06-04 17:00:00,5.7,144.63,6.3,29.14,13.25,1
2025-06-04 18:00:00,6.22,141.98,6.53,27.61,13.17,1
2025-06-04 19:00:00,5.92,168.01,6.12,26.33,11.96,1
2025-06-04 20:00:00,6.76,98.61,6.99,26.18,11.68,1
2025-06-04 21:00:00,6.19,102.21,6.24,26.0,11.93,1
2025-06-04 22:00:00,5.85,101.21,6.12,27.4,11.95,1
2025-06-04 23:00:00,6.09,151.71,6.97,26.4,11.75,1
2025-06-05 00:00:00,6.32,91.86,5.98,27.77,11.84,1
2025-06-05 01:00:00,6.5,92.21,6.0,28.31,11.98,1
2025-06-05 02:00:00,5.64,134.41,6.75,25.42,11.86,1
2025-06-05 03:00:00,5.63,111.39,7.17,26.85,11.69,1
2025-06-05 04:00:00,5.83,160.26,6.58,27.13,11.75,1
2025-06-05 05:00:00,5.7,80.82,5.69,27.09,11.85,1
2025-06-05 06:00:00,6.0,158.78,6.84,28.03,12.95,1
2025-06-05 07:00:00,5.96,96.57,6.2,28.19,13.31,1
2025-06-05 08:00:00,6.04,82.98,7.06,27.36,13.51,1
2025-06-05 09:00:00,5.74,144.61,6.31,26.99,13.32,1
2025-06-05 10:00:00,6.24,119.36,7.07,27.97,13.45,1
2025-06-05 11:00:00,5.77,73.31,6.29,30.16,13.22,1
2025-06-05 12:00:00,5.77,82.66,6.16,25.82,13.37,1
2025-06-05 13:00:00,6.82,17.45,5.54,29.7,13.52,0
2025-06-05 14:00:00,6.92,14.54,6.17,25.55,13.42,0
2025-06-05 15:00:00,6.78,41.47,6.59,28.54,13.53,0
2025-06-05 16:00:00,6.73,5.87,6.55,29.57,13.14,0
2025-06-05 17:00:00,6.78,21.17,6.81,26.01,13.52,0
2025-06-05 18:00:00,6.74,8.4,7.12,28.53,13.3,0
2025-06-05 19:00:00,6.6,3.72,6.51,26.43,11.65,0
2025-06-05 20:00:00,6.69,2.03,6.53,29.76,11.98,0
2025-06-05 21:00:00,6.88,6.09,7.06,25.6,11.74,0
2025-06-05 22:00:00,6.85,5.84,6.62,26.66,11.66,0
2025-06-05 23:00:00,6.83,2.14,6.04,28.2,11.93,0
2025-06-06 00:00:00,6.65,30.5,6.24,29.07,11.74,0
2025-06-06 01:00:00,6.77,36.16,5.44,28.14,11.67,0
2025-06-06 02:00:00,6.47,8.85,6.03,28.74,11.88,0
2025-06-06 03:00:00,6.83,11.68,5.65,27.18,11.84,0
2025-06-06 04:00:00,7.01,13.73,6.68,26.36,11.77,0
2025-06-06 05:00:00,6.58,33.2,7.11,30.2,11.79,0
2025-06-06 06:00:00,6.71,33.66,6.03,28.75,12.83,0
2025-06-06 07:00:00,6.85,20.89,6.05,27.27,12.88,0
2025-06-06 08:00:00,6.99,20.38,6.97,25.52,12.88,0
2025-06-06 09:00:00,6.73,10.86,6.27,29.83,13.01,0
2025-06-06 10:00:00,6.7,2.07,6.63,29.9,13.0,0
2025-06-06 11:00:00,6.5,13.31,6.87,27.67,13.39,0
2025-06-06 12:00:00,6.82,37.72,6.15,27.01,13.26,0
2025-06-06 13:00:00,7.11,9.58,6.16,27.61,13.41,0
2025-06-06 14:00:00,6.84,12.36,6.25,27.68,12.86,0
2025-06-06 15:00:00,6.8,28.64,5.72,29.15,13.19,0
2025-06-06 16:00:00,6.85,11.93,6.74,26.29,13.06,0
2025-06-06 17:00:00,6.8,13.72,6.8,27.12,13.48,0
2025-06-06 18:00:00,6.68,29.1,6.54,27.72,13.37,0
2025-06-06 19:00:00,6.92,2.03,7.18,28.39,11.65,0
2025-06-06 20:00:00,6.83,5.69,6.37,29.3,11.98,0
2025-06-06 21:00:00,6.8,53.97,6.81,28.47,11.71,0
2025-06-06 22:00:00,6.65,28.95,6.74,30.63,11.78,0
2025-06-06 23:00:00,7.0,31.67,6.1,26.51,11.67,0
2025-06-07 00:00:00,6.9,20.49,7.08,30.19,11.8,0
2025-06-07 01:00:00,6.72,22.42,6.56,26.57,11.78,0
2025-06-07 02:00:00,6.95,9.86,6.99,27.41,11.98,0
2025-06-07 03:00:00,6.73,13.25,5.85,28.58,11.73,0
2025-06-07 04:00:00,6.68,32.34,6.55,29.77,11.89,0
2025-06-07 05:00:00,6.69,11.26,6.27,27.41,11.99,0
2025-06-07 06:00:00,6.53,9.58,6.07,28.59,12.85,0
2025-06-07 07:00:00,6.87,16.23,7.2,27.53,13.57,0
2025-06-07 08:00:00,6.53,20.6,6.6,24.56,13.08,0
2025-06-07 09:00:00,6.62,39.34,5.76,27.94,13.49,0
2025-06-07 10:00:00,6.49,87.32,6.25,26.14,13.57,0
2025-06-07 11:00:00,6.79,7.2,6.97,29.91,13.55,0
2025-06-07 12:00:00,6.78,26.65,6.07,29.92,13.51,0
2025-06-07 13:00:00,6.75,17.66,6.02,26.75,13.52,0
2025-06-07 14:00:00,6.64,2.67,6.43,26.52,13.03,0
2025-06-07 15:00:00,6.62,45.34,6.73,27.06,12.92,0
2025-06-07 16:00:00,6.87,12.07,6.14,28.8,13.31,0
2025-06-07 17:00:00,6.72,11.49,6.7,28.8,13.19,0
2025-06-07 18:00:00,6.85,45.33,6.52,33.11,12.88,0
2025-06-07 19:00:00,6.67,15.84,6.58,27.54,11.73,0
2025-06-07 20:00:00,6.83,36.64,5.3,28.14,11.77,0
2025-06-07 21:00:00,7.0,13.71,6.51,30.9,11.65,0
2025-06-07 22:00:00,6.89,24.03,6.37,28.43,11.76,0
2025-06-07 23:00:00,6.74,15.03,6.7,26.37,11.77,0
2025-06-08 00:00:00,6.84,8.29,6.17,28.51,11.82,0
2025-06-08 01:00:00,6.76,24.59,6.31,29.06,11.81,0
